time,22,24,25,26,27,28,29,30,31,32,33,34,35
31/12/2017 20:00,0.319027181,0.2234921,0.29892322,0.315718258,0.261977573,0.379323167,0.230894815,0.248812078,0.358021414,0.171202336,0.27956445,0.197189095,0.183008649
31/12/2017 21:00,0.255598082,0.25869429,0.318330742,0.340223816,0.264701211,0.404121406,0.254476432,0.248266144,0.363911964,0.190235436,0.29404724,0.215112536,0.195004498
31/12/2017 22:00,0.234213626,0.343388211,0.322149716,0.324081228,0.237859656,0.414814946,0.25142966,0.226877923,0.351149796,0.20420593,0.293179536,0.220846002,0.189036624
31/12/2017 23:00,0.247863217,0.429497582,0.316349956,0.286532606,0.209606538,0.421440918,0.250181969,0.215033271,0.321457608,0.216532577,0.272872515,0.213435541,0.171534193
1/01/2018 0:00,0.327968147,0.52529936,0.315560175,0.251114897,0.190092092,0.415149604,0.242642789,0.207587722,0.292689678,0.213022388,0.233288041,0.189011244,0.148164463
1/01/2018 1:00,0.600590461,0.632389428,0.343323002,0.256182388,0.203621271,0.414385222,0.242132683,0.220454411,0.290028764,0.206154629,0.212627821,0.17991398,0.149386812
1/01/2018 2:00,0.883235387,0.722186347,0.392880678,0.301098089,0.266998614,0.443675184,0.2661979,0.259348642,0.324241031,0.213508884,0.230446884,0.200422186,0.169841618
1/01/2018 3:00,0.956209997,0.801020827,0.461900022,0.353314373,0.357473551,0.490734411,0.316987327,0.323846859,0.390489913,0.22325262,0.302199284,0.283130009,0.232397608
1/01/2018 4:00,0.965450992,0.865303437,0.536977775,0.407507552,0.462188212,0.52931127,0.381660102,0.381526385,0.456282539,0.243421022,0.376160085,0.362723879,0.311791539
1/01/2018 5:00,0.966568144,0.905431522,0.612284818,0.497841763,0.552390559,0.556223391,0.450501132,0.40821826,0.513418076,0.272175935,0.436999426,0.410233987,0.393569036
1/01/2018 6:00,0.968559925,0.92620479,0.56761835,0.5890898,0.59382297,0.576506584,0.542751432,0.381468486,0.587677477,0.329366033,0.524255126,0.481000433,0.500122705
1/01/2018 7:00,0.966835283,0.892121766,0.595915885,0.761608027,0.628284136,0.579165406,0.574589897,0.387226887,0.636450643,0.355034073,0.553097067,0.537339845,0.531678209
1/01/2018 8:00,0.96756237,0.929407182,0.670667499,0.814351702,0.692151605,0.622739737,0.649755016,0.436637023,0.689804066,0.385004992,0.588047996,0.584717445,0.560771953
1/01/2018 9:00,0.967401645,0.955570288,0.739568472,0.824033591,0.756203719,0.6910521,0.705675917,0.480018746,0.692764075,0.407805982,0.597972487,0.579775534,0.568873005
1/01/2018 10:00,0.970149948,0.954368112,0.810802246,0.840522428,0.812795442,0.719615682,0.726639383,0.525665555,0.715083787,0.42659847,0.596817827,0.554818064,0.544161687
1/01/2018 11:00,0.971436883,0.954332068,0.854798492,0.880221001,0.841430993,0.712995935,0.713573026,0.526844074,0.739193364,0.425280097,0.573986657,0.514358855,0.502624633
1/01/2018 12:00,0.9715,0.948078798,0.874094501,0.887023537,0.845595905,0.720190219,0.724825691,0.533836626,0.792270635,0.476839582,0.664623405,0.738004717,0.590813126
1/01/2018 13:00,0.9715,0.935399135,0.853812453,0.867934252,0.842793784,0.723825395,0.714356645,0.53300015,0.82480483,0.480279944,0.692824178,0.735470355,0.646349358
1/01/2018 14:00,0.9715,0.906357269,0.824942573,0.857233424,0.837133495,0.735779258,0.710333591,0.5180481,0.808088853,0.529368515,0.699460223,0.711139242,0.696465688
1/01/2018 15:00,0.9715,0.85048057,0.798692267,0.848567329,0.822500784,0.767747199,0.708884943,0.495912308,0.814326345,0.563883635,0.73446516,0.691289106,0.74719551
1/01/2018 16:00,0.9715,0.775979878,0.768042621,0.846180065,0.792759706,0.78919005,0.707251264,0.466978017,0.820510328,0.583547506,0.773244542,0.719512425,0.777657352
1/01/2018 17:00,0.971486727,0.653297425,0.755398956,0.864532691,0.764354809,0.802716783,0.669454458,0.450624701,0.832939868,0.644395891,0.831035669,0.797869021,0.755875597
1/01/2018 18:00,0.971103278,0.544145597,0.570781234,0.844801138,0.67168844,0.773420784,0.599554984,0.395620128,0.710050335,0.584992358,0.703473722,0.662001313,0.609591294
1/01/2018 19:00,0.971307416,0.706711315,0.621951955,0.856646618,0.716304592,0.813569415,0.658892688,0.543263393,0.779832242,0.650001719,0.797672875,0.738825883,0.674202633
